BusinessYear,StateCode,IssuerId,SourceName,VersionNum,ImportDate,BenefitPackageId,IssuerId2,StateCode2,MarketCoverage,DentalOnlyPlan,TIN,StandardComponentId,PlanMarketingName,HIOSProductId,HPID,NetworkId,ServiceAreaId,FormularyId,IsNewPlan,PlanType,MetalLevel,UniquePlanDesign,QHPNonQHPTypeId,IsNoticeRequiredForPregnancy,IsReferralRequiredForSpecialist,SpecialistRequiringReferral,PlanLevelExclusions,IndianPlanVariationEstimatedAdvancedPaymentAmountPerEnrollee,CompositeRatingOffered,ChildOnlyOffering,ChildOnlyPlanId,WellnessProgramOffered,DiseaseManagementProgramsOffered,EHBPercentTotalPremium,EHBPediatricDentalApportionmentQuantity,IsGuaranteedRate,SpecialtyDrugMaximumCoinsurance,InpatientCopaymentMaximumDays,BeginPrimaryCareCostSharingAfterNumberOfVisits,BeginPrimaryCareDeductibleCoinsuranceAfterNumberOfCopays,PlanEffictiveDate,PlanExpirationDate,OutOfCountryCoverage,OutOfCountryCoverageDescription,OutOfServiceAreaCoverage,OutOfServiceAreaCoverageDescription,NationalNetwork,URLForEnrollmentPayment,FormularyURL,PlanId,CSRVariationType,IssuerActuarialValue,AVCalculatorOutputNumber,MedicalDrugDeductiblesIntegrated,MedicalDrugMaximumOutofPocketIntegrated,MultipleInNetworkTiers,FirstTierUtilization,SecondTierUtilization,SBCHavingaBabyDeductible,SBCHavingaBabyCopayment,SBCHavingaBabyCoinsurance,SBCHavingaBabyLimit,SBCHavingDiabetesDeductible,SBCHavingDiabetesCopayment,SBCHavingDiabetesCoinsurance,SBCHavingDiabetesLimit,MEHBInnTier1IndividualMOOP,MEHBInnTier1FamilyPerPersonMOOP,MEHBInnTier1FamilyPerGroupMOOP,MEHBInnTier2IndividualMOOP,MEHBInnTier2FamilyPerPersonMOOP,MEHBInnTier2FamilyPerGroupMOOP,MEHBOutOfNetIndividualMOOP,MEHBOutOfNetFamilyPerPersonMOOP,MEHBOutOfNetFamilyPerGroupMOOP,MEHBCombInnOonIndividualMOOP,MEHBCombInnOonFamilyPerPersonMOOP,MEHBCombInnOonFamilyPerGroupMOOP,DEHBInnTier1IndividualMOOP,DEHBInnTier1FamilyPerPersonMOOP,DEHBInnTier1FamilyPerGroupMOOP,DEHBInnTier2IndividualMOOP,DEHBInnTier2FamilyPerPersonMOOP,DEHBInnTier2FamilyPerGroupMOOP,DEHBOutOfNetIndividualMOOP,DEHBOutOfNetFamilyPerPersonMOOP,DEHBOutOfNetFamilyPerGroupMOOP,DEHBCombInnOonIndividualMOOP,DEHBCombInnOonFamilyPerPersonMOOP,DEHBCombInnOonFamilyPerGroupMOOP,TEHBInnTier1IndividualMOOP,TEHBInnTier1FamilyPerPersonMOOP,TEHBInnTier1FamilyPerGroupMOOP,TEHBInnTier2IndividualMOOP,TEHBInnTier2FamilyPerPersonMOOP,TEHBInnTier2FamilyPerGroupMOOP,TEHBOutOfNetIndividualMOOP,TEHBOutOfNetFamilyPerPersonMOOP,TEHBOutOfNetFamilyPerGroupMOOP,TEHBCombInnOonIndividualMOOP,TEHBCombInnOonFamilyPerPersonMOOP,TEHBCombInnOonFamilyPerGroupMOOP,MEHBDedInnTier1Individual,MEHBDedInnTier1FamilyPerPerson,MEHBDedInnTier1FamilyPerGroup,MEHBDedInnTier1Coinsurance,MEHBDedInnTier2Individual,MEHBDedInnTier2FamilyPerPerson,MEHBDedInnTier2FamilyPerGroup,MEHBDedInnTier2Coinsurance,MEHBDedOutOfNetIndividual,MEHBDedOutOfNetFamilyPerPerson,MEHBDedOutOfNetFamilyPerGroup,MEHBDedCombInnOonIndividual,MEHBDedCombInnOonFamilyPerPerson,MEHBDedCombInnOonFamilyPerGroup,DEHBDedInnTier1Individual,DEHBDedInnTier1FamilyPerPerson,DEHBDedInnTier1FamilyPerGroup,DEHBDedInnTier1Coinsurance,DEHBDedInnTier2Individual,DEHBDedInnTier2FamilyPerPerson,DEHBDedInnTier2FamilyPerGroup,DEHBDedInnTier2Coinsurance,DEHBDedOutOfNetIndividual,DEHBDedOutOfNetFamilyPerPerson,DEHBDedOutOfNetFamilyPerGroup,DEHBDedCombInnOonIndividual,DEHBDedCombInnOonFamilyPerPerson,DEHBDedCombInnOonFamilyPerGroup,TEHBDedInnTier1Individual,TEHBDedInnTier1FamilyPerPerson,TEHBDedInnTier1FamilyPerGroup,TEHBDedInnTier1Coinsurance,TEHBDedInnTier2Individual,TEHBDedInnTier2FamilyPerPerson,TEHBDedInnTier2FamilyPerGroup,TEHBDedInnTier2Coinsurance,TEHBDedOutOfNetIndividual,TEHBDedOutOfNetFamilyPerPerson,TEHBDedOutOfNetFamilyPerGroup,TEHBDedCombInnOonIndividual,TEHBDedCombInnOonFamilyPerPerson,TEHBDedCombInnOonFamilyPerGroup,IsHSAEligible,HSAOrHRAEmployerContribution,HSAOrHRAEmployerContributionAmount,URLForSummaryofBenefitsCoverage,PlanBrochure,RowNumber
2016,NV,16698,SERFF,5,8/20/15 12:28,4,16698,NV,Individual,No,88-0293082,16698NV0450004,Prominence Health Plan Silver 10 Premier,16698NV045,,NVN001,NVS001,NVF004,Existing,HMO,Silver,No,Both,No,No,,,$0.00 ,No,Allows Adult and Child-Only,,Yes,"Heart Disease, Depression, Diabetes, High Blood Pressure & High Cholesterol, Pregnancy, Weight Loss Programs",0.9995,,,,5,0,0,1/1/16,12/31/16,Yes,Emergency Only,Yes,Emergency Only,No,https://prominencehealthplan.softheon.com/Marketplace/PaymentCenter/Payment.aspx,http://prominencehealthplan.com/members/products-and-services/pharmacy-services/,16698NV0450004-05,87% AV Level Silver Plan,,0.875978589,No,Yes,No,100%,,$0 ,$850 ,$0 ,$150 ,$0 ,"$1,180 ",$0 ,$80 ,,,,,,,,,,,,,,,,,,,,,,,,,"$2,000 ",$2000 per person,$4000 per group,,,,Not Applicable,per person not applicable,per group not applicable,Not Applicable,per person not applicable,per group not applicable,$300 ,$300 per person,$900 per group,20%,,,,,Not Applicable,per person not applicable,per group not applicable,Not Applicable,per person not applicable,per group not applicable,$0 ,$0 per person,$0 per group,0%,,,,,Not Applicable,per person not applicable,per group not applicable,Not Applicable,per person not applicable,per group not applicable,,,,,,,,,,,,,,,No,,,http://prominencehealthplan.com/individual-and-family-plans/nevada-health-link-individual-and-family-plans/,http://prominencehealthplan.com/individual-and-family-plans/nevada-health-link-individual-and-family-plans/,9
2016,NV,16698,SERFF,5,8/20/15 12:28,4,16698,NV,Individual,No,88-0293082,16698NV0450004,Prominence Health Plan Silver 10 Premier,16698NV045,,NVN001,NVS001,NVF004,Existing,HMO,Silver,No,Both,No,No,,,$0.00 ,No,Allows Adult and Child-Only,,Yes,"Heart Disease, Depression, Diabetes, High Blood Pressure & High Cholesterol, Pregnancy, Weight Loss Programs",0.9995,,,,5,0,0,1/1/16,12/31/16,Yes,Emergency Only,Yes,Emergency Only,No,https://prominencehealthplan.softheon.com/Marketplace/PaymentCenter/Payment.aspx,http://prominencehealthplan.com/members/products-and-services/pharmacy-services/,16698NV0450004-06,94% AV Level Silver Plan,,0.935558617,No,Yes,No,100%,,$0 ,$480 ,$0 ,$150 ,$0 ,$750 ,$0 ,$80 ,,,,,,,,,,,,,,,,,,,,,,,,,$750 ,$750 per person,$1500 per group,,,,Not Applicable,per person not applicable,per group not applicable,Not Applicable,per person not applicable,per group not applicable,$125 ,$125 per person,$375 per group,20%,,,,,Not Applicable,per person not applicable,per group not applicable,Not Applicable,per person not applicable,per group not applicable,$0 ,$0 per person,$0 per group,0%,,,,,Not Applicable,per person not applicable,per group not applicable,Not Applicable,per person not applicable,per group not applicable,,,,,,,,,,,,,,,No,,,http://prominencehealthplan.com/individual-and-family-plans/nevada-health-link-individual-and-family-plans/,http://prominencehealthplan.com/individual-and-family-plans/nevada-health-link-individual-and-family-plans/,10
2016,NV,16698,SERFF,5,8/20/15 12:28,5,16698,NV,Individual,No,88-0293082,16698NV0450006,Prominence Health Plan Silver 20 Premier,16698NV045,,NVN001,NVS001,NVF005,Existing,HMO,Silver,No,Both,No,No,,,$0.00 ,No,Allows Adult and Child-Only,,Yes,"Heart Disease, Depression, Diabetes, High Blood Pressure & High Cholesterol, Pregnancy, Weight Loss Programs",0.9995,,,,5,0,0,1/1/16,12/31/16,Yes,Emergency Only,Yes,Emergency Only,No,https://prominencehealthplan.softheon.com/Marketplace/PaymentCenter/Payment.aspx,http://prominencehealthplan.com/members/products-and-services/pharmacy-services/,16698NV0450006-00,Standard Silver Off Exchange Plan,,0.718624294,No,Yes,No,100%,,$0 ,"$1,490 ",$0 ,$150 ,$0 ,"$1,720 ",$0 ,$80 ,,,,,,,,,,,,,,,,,,,,,,,,,"$6,350 ",$6350 per person,$12700 per group,,,,Not Applicable,per person not applicable,per group not applicable,Not Applicable,per person not applicable,per group not applicable,"$2,000 ",$2000 per person,$6000 per group,20%,,,,,Not Applicable,per person not applicable,per group not applicable,Not Applicable,per person not applicable,per group not applicable,$250 ,$250 per person,$750 per group,0%,,,,,Not Applicable,per person not applicable,per group not applicable,Not Applicable,per person not applicable,per group not applicable,,,,,,,,,,,,,,,No,,,http://prominencehealthplan.com/individual-and-family-plans/nevada-health-link-individual-and-family-plans/,http://prominencehealthplan.com/individual-and-family-plans/nevada-health-link-individual-and-family-plans/,4
2016,NV,16698,SERFF,5,8/20/15 12:28,5,16698,NV,Individual,No,88-0293082,16698NV0450006,Prominence Health Plan Silver 20 Premier,16698NV045,,NVN001,NVS001,NVF005,Existing,HMO,Silver,No,Both,No,No,,,$0.00 ,No,Allows Adult and Child-Only,,Yes,"Heart Disease, Depression, Diabetes, High Blood Pressure & High Cholesterol, Pregnancy, Weight Loss Programs",0.9995,,,,5,0,0,1/1/16,12/31/16,Yes,Emergency Only,Yes,Emergency Only,No,https://prominencehealthplan.softheon.com/Marketplace/PaymentCenter/Payment.aspx,http://prominencehealthplan.com/members/products-and-services/pharmacy-services/,16698NV0450006-01,Standard Silver On Exchange Plan,,0.718624294,No,Yes,No,100%,,$0 ,"$1,490 ",$0 ,$150 ,$0 ,"$1,720 ",$0 ,$80 ,,,,,,,,,,,,,,,,,,,,,,,,,"$6,350 ",$6350 per person,$12700 per group,,,,Not Applicable,per person not applicable,per group not applicable,Not Applicable,per person not applicable,per group not applicable,"$2,000 ",$2000 per person,$6000 per group,20%,,,,,Not Applicable,per person not applicable,per group not applicable,Not Applicable,per person not applicable,per group not applicable,$250 ,$250 per person,$750 per group,0%,,,,,Not Applicable,per person not applicable,per group not applicable,Not Applicable,per person not applicable,per group not applicable,,,,,,,,,,,,,,,No,,,http://prominencehealthplan.com/individual-and-family-plans/nevada-health-link-individual-and-family-plans/,http://prominencehealthplan.com/individual-and-family-plans/nevada-health-link-individual-and-family-plans/,5
2016,NV,16698,SERFF,5,8/20/15 12:28,5,16698,NV,Individual,No,88-0293082,16698NV0450006,Prominence Health Plan Silver 20 Premier,16698NV045,,NVN001,NVS001,NVF005,Existing,HMO,Silver,No,Both,No,No,,,$0.00 ,No,Allows Adult and Child-Only,,Yes,"Heart Disease, Depression, Diabetes, High Blood Pressure & High Cholesterol, Pregnancy, Weight Loss Programs",0.9995,,,,5,0,0,1/1/16,12/31/16,Yes,Emergency Only,Yes,Emergency Only,No,https://prominencehealthplan.softheon.com/Marketplace/PaymentCenter/Payment.aspx,http://prominencehealthplan.com/members/products-and-services/pharmacy-services/,16698NV0450006-02,Zero Cost Sharing Plan Variation,,1,No,Yes,No,100%,,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,,,,,,,,,,,,,,,,,,,,,,,,,$0 ,$0 per person,$0 per group,,,,Not Applicable,per person not applicable,per group not applicable,Not Applicable,per person not applicable,per group not applicable,$0 ,$0 per person,$0 per group,0%,,,,,$0 ,$0 per person,$0 per group,$0 ,$0 per person,$0 per group,$0 ,$0 per person,$0 per group,0%,,,,,$0 ,$0 per person,$0 per group,$0 ,$0 per person,$0 per group,,,,,,,,,,,,,,,No,,,http://prominencehealthplan.com/individual-and-family-plans/nevada-health-link-individual-and-family-plans/,http://prominencehealthplan.com/individual-and-family-plans/nevada-health-link-individual-and-family-plans/,6
2016,NV,12553,SERFF,5,9/24/15 06:32,2,12553,NV,Individual,Yes,75-1233841,12553NV0010004,Delta Dental PPO Preferred Plan for Families,12553NV001,,NVN001,NVS001,,Existing,PPO,High,,Both,,,,,,No,Allows Adult and Child-Only,,,,,$25.17 ,Guaranteed Rate,,0,0,0,1/1/16,12/31/16,No,,Yes,Nationwide Coverage,Yes,https://www.deltadentalins.com/hx/checkout,,12553NV0010004-00,Standard High Off Exchange Plan,83.00%,,,,No,100%,,,,,,,,,,$350 ,$350 per person,$700 per group,,,,Not Applicable,per person not applicable,per group not applicable,Not Applicable,per person not applicable,per group not applicable,,,,,,,,,,,,,,,,,,,,,,,,,$70 ,per person not applicable,per group not applicable,,,,,,$70 ,per person not applicable,per group not applicable,$70 ,per person not applicable,per group not applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://deltadentalins.com/hcx/nv/12553nv0010004-16,4
2016,NV,12553,SERFF,5,9/24/15 06:32,2,12553,NV,SHOP (Small Group),Yes,75-1233841,12553NV0020004,Delta Dental PPO Preferred Plan for Families for Small Businesses,12553NV002,,NVN001,NVS001,,Existing,PPO,High,,Both,,,,,,No,Allows Adult and Child-Only,,,,,$26.78 ,Guaranteed Rate,,0,0,0,1/1/16,,No,,Yes,Nationwide Coverage,Yes,https://www.deltadentalins.com/hx/checkout,,12553NV0020004-00,Standard High Off Exchange Plan,83.00%,,,,No,100%,,,,,,,,,,$350 ,per person not applicable,$700 per group,,,,Not Applicable,per person not applicable,per group not applicable,Not Applicable,per person not applicable,per group not applicable,,,,,,,,,,,,,,,,,,,,,,,,,$70 ,per person not applicable,per group not applicable,,,,,,$70 ,per person not applicable,per group not applicable,$70 ,per person not applicable,per group not applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://deltadentalins.com/hcx/nv/12553nv0020004-16,4
2016,NV,12553,SERFF,5,9/24/15 06:32,2,12553,NV,SHOP (Small Group),Yes,75-1233841,12553NV0020004,Delta Dental PPO Preferred Plan for Families for Small Businesses,12553NV002,,NVN001,NVS001,,Existing,PPO,High,,Both,,,,,,No,Allows Adult and Child-Only,,,,,$26.78 ,Guaranteed Rate,,0,0,0,1/1/16,,No,,Yes,Nationwide Coverage,Yes,https://www.deltadentalins.com/hx/checkout,,12553NV0020004-01,Standard High On Exchange Plan,83.00%,,,,No,100%,,,,,,,,,,$350 ,per person not applicable,$700 per group,,,,Not Applicable,per person not applicable,per group not applicable,Not Applicable,per person not applicable,per group not applicable,,,,,,,,,,,,,,,,,,,,,,,,,$70 ,per person not applicable,per group not applicable,,,,,,$70 ,per person not applicable,per group not applicable,$70 ,per person not applicable,per group not applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://deltadentalins.com/hcx/nv/12553nv0020004-16,5
2016,NV,12553,SERFF,5,9/24/15 06:32,2,12553,NV,Individual,Yes,75-1233841,12553NV0010004,Delta Dental PPO Preferred Plan for Families,12553NV001,,NVN001,NVS001,,Existing,PPO,High,,Both,,,,,,No,Allows Adult and Child-Only,,,,,$25.17 ,Guaranteed Rate,,0,0,0,1/1/16,12/31/16,No,,Yes,Nationwide Coverage,Yes,https://www.deltadentalins.com/hx/checkout,,12553NV0010004-01,Standard High On Exchange Plan,83.00%,,,,No,100%,,,,,,,,,,$350 ,$350 per person,$700 per group,,,,Not Applicable,per person not applicable,per group not applicable,Not Applicable,per person not applicable,per group not applicable,,,,,,,,,,,,,,,,,,,,,,,,,$70 ,per person not applicable,per group not applicable,,,,,,$70 ,per person not applicable,per group not applicable,$70 ,per person not applicable,per group not applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://deltadentalins.com/hcx/nv/12553nv0010004-16,5
2016,NV,12553,SERFF,5,9/24/15 06:32,3,12553,NV,Individual,Yes,75-1233841,12553NV0010006,Delta Dental PPO Basic Plan for Families,12553NV001,,NVN001,NVS001,,Existing,PPO,Low,,Both,,,,,,No,Allows Adult and Child-Only,,,,,$20.74 ,Guaranteed Rate,,0,0,0,1/1/16,12/31/16,No,,Yes,Nationwide Coverage,Yes,https://www.deltadentalins.com/hx/checkout,,12553NV0010006-00,Standard Low Off Exchange Plan,68.00%,,,,No,100%,,,,,,,,,,$350 ,$350 per person,$700 per group,,,,Not Applicable,per person not applicable,per group not applicable,Not Applicable,per person not applicable,per group not applicable,,,,,,,,,,,,,,,,,,,,,,,,,$65 ,per person not applicable,per group not applicable,,,,,,$65 ,per person not applicable,per group not applicable,$65 ,per person not applicable,per group not applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://deltadentalins.com/hcx/nv/12553nv0010006-16,4
2016,NV,12553,SERFF,5,9/24/15 06:32,3,12553,NV,SHOP (Small Group),Yes,75-1233841,12553NV0020006,Delta Dental PPO Basic Plan for Families for Small Businesses,12553NV002,,NVN001,NVS001,,Existing,PPO,Low,,Both,,,,,,No,Allows Adult and Child-Only,,,,,$22.00 ,Guaranteed Rate,,0,0,0,1/1/16,,No,,Yes,Nationwide Coverage,Yes,https://www.deltadentalins.com/hx/checkout,,12553NV0020006-00,Standard Low Off Exchange Plan,68.00%,,,,No,100%,,,,,,,,,,$350 ,per person not applicable,$700 per group,,,,Not Applicable,per person not applicable,per group not applicable,Not Applicable,per person not applicable,per group not applicable,,,,,,,,,,,,,,,,,,,,,,,,,$65 ,per person not applicable,per group not applicable,,,,,,$65 ,per person not applicable,per group not applicable,$65 ,per person not applicable,per group not applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://deltadentalins.com/hcx/nv/12553nv0020006-16,4
2016,NV,12553,SERFF,5,9/24/15 06:32,3,12553,NV,SHOP (Small Group),Yes,75-1233841,12553NV0020006,Delta Dental PPO Basic Plan for Families for Small Businesses,12553NV002,,NVN001,NVS001,,Existing,PPO,Low,,Both,,,,,,No,Allows Adult and Child-Only,,,,,$22.00 ,Guaranteed Rate,,0,0,0,1/1/16,,No,,Yes,Nationwide Coverage,Yes,https://www.deltadentalins.com/hx/checkout,,12553NV0020006-01,Standard Low On Exchange Plan,68.00%,,,,No,100%,,,,,,,,,,$350 ,per person not applicable,$700 per group,,,,Not Applicable,per person not applicable,per group not applicable,Not Applicable,per person not applicable,per group not applicable,,,,,,,,,,,,,,,,,,,,,,,,,$65 ,per person not applicable,per group not applicable,,,,,,$65 ,per person not applicable,per group not applicable,$65 ,per person not applicable,per group not applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://deltadentalins.com/hcx/nv/12553nv0020006-16,5
2016,NV,12553,SERFF,5,9/24/15 06:32,3,12553,NV,Individual,Yes,75-1233841,12553NV0010006,Delta Dental PPO Basic Plan for Families,12553NV001,,NVN001,NVS001,,Existing,PPO,Low,,Both,,,,,,No,Allows Adult and Child-Only,,,,,$20.74 ,Guaranteed Rate,,0,0,0,1/1/16,12/31/16,No,,Yes,Nationwide Coverage,Yes,https://www.deltadentalins.com/hx/checkout,,12553NV0010006-01,Standard Low On Exchange Plan,68.00%,,,,No,100%,,,,,,,,,,$350 ,$350 per person,$700 per group,,,,Not Applicable,per person not applicable,per group not applicable,Not Applicable,per person not applicable,per group not applicable,,,,,,,,,,,,,,,,,,,,,,,,,$65 ,per person not applicable,per group not applicable,,,,,,$65 ,per person not applicable,per group not applicable,$65 ,per person not applicable,per group not applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://deltadentalins.com/hcx/nv/12553nv0010006-16,5
2016,NV,16698,SERFF,5,8/20/15 12:28,1,16698,NV,Individual,No,88-0293082,16698NV0450014,Prominence Health Plan Bronze 4 Premier,16698NV045,,NVN001,NVS001,NVF001,New,HMO,Bronze,No,Both,No,No,,,$0.00 ,No,Allows Adult and Child-Only,,Yes,"Heart Disease, Depression, Diabetes, High Blood Pressure & High Cholesterol, Pregnancy, Weight Loss Programs",0.9995,,,,0,0,0,1/1/16,12/31/16,Yes,Emergency Only,Yes,Emergency Only,No,https://prominencehealthplan.softheon.com/Marketplace/PaymentCenter/Payment.aspx,http://prominencehealthplan.com/members/products-and-services/pharmacy-services/,16698NV0450014-00,Standard Bronze Off Exchange Plan,,0.590237439,Yes,Yes,No,100%,,"$6,850 ",$0 ,$0 ,$150 ,"$5,270 ",$0 ,$0 ,$80 ,,,,,,,,,,,,,,,,,,,,,,,,,"$6,850 ",$6850 per person,$13700 per group,,,,Not Applicable,per person not applicable,per group not applicable,Not Applicable,per person not applicable,per group not applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$6,850 ",$6850 per person,$13700 per group,0%,,,,,Not Applicable,per person not applicable,per group not applicable,Not Applicable,per person not applicable,per group not applicable,No,,,http://prominencehealthplan.com/individual-and-family-plans/nevada-health-link-individual-and-family-plans/,http://prominencehealthplan.com/individual-and-family-plans/nevada-health-link-individual-and-family-plans/,4
2016,NV,16698,SERFF,5,8/20/15 12:28,1,16698,NV,Individual,No,88-0293082,16698NV0450014,Prominence Health Plan Bronze 4 Premier,16698NV045,,NVN001,NVS001,NVF001,New,HMO,Bronze,No,Both,No,No,,,$0.00 ,No,Allows Adult and Child-Only,,Yes,"Heart Disease, Depression, Diabetes, High Blood Pressure & High Cholesterol, Pregnancy, Weight Loss Programs",0.9995,,,,0,0,0,1/1/16,12/31/16,Yes,Emergency Only,Yes,Emergency Only,No,https://prominencehealthplan.softheon.com/Marketplace/PaymentCenter/Payment.aspx,http://prominencehealthplan.com/members/products-and-services/pharmacy-services/,16698NV0450014-01,Standard Bronze On Exchange Plan,,0.590237439,Yes,Yes,No,100%,,"$6,850 ",$0 ,$0 ,$150 ,"$5,270 ",$0 ,$0 ,$80 ,,,,,,,,,,,,,,,,,,,,,,,,,"$6,850 ",$6850 per person,$13700 per group,,,,Not Applicable,per person not applicable,per group not applicable,Not Applicable,per person not applicable,per group not applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$6,850 ",$6850 per person,$13700 per group,0%,,,,,Not Applicable,per person not applicable,per group not applicable,Not Applicable,per person not applicable,per group not applicable,No,,,http://prominencehealthplan.com/individual-and-family-plans/nevada-health-link-individual-and-family-plans/,http://prominencehealthplan.com/individual-and-family-plans/nevada-health-link-individual-and-family-plans/,5
2016,NV,16698,SERFF,5,8/20/15 12:28,1,16698,NV,Individual,No,88-0293082,16698NV0450014,Prominence Health Plan Bronze 4 Premier,16698NV045,,NVN001,NVS001,NVF001,New,HMO,Bronze,No,Both,No,No,,,$0.00 ,No,Allows Adult and Child-Only,,Yes,"Heart Disease, Depression, Diabetes, High Blood Pressure & High Cholesterol, Pregnancy, Weight Loss Programs",0.9995,,,,0,0,0,1/1/16,12/31/16,Yes,Emergency Only,Yes,Emergency Only,No,https://prominencehealthplan.softheon.com/Marketplace/PaymentCenter/Payment.aspx,http://prominencehealthplan.com/members/products-and-services/pharmacy-services/,16698NV0450014-02,Zero Cost Sharing Plan Variation,,1,Yes,Yes,No,100%,,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,,,,,,,,,,,,,,,,,,,,,,,,,$0 ,$0 per person,$0 per group,,,,Not Applicable,per person not applicable,per group not applicable,Not Applicable,per person not applicable,per group not applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$0 ,$0 per person,$0 per group,0%,,,,,Not Applicable,per person not applicable,per group not applicable,Not Applicable,per person not applicable,per group not applicable,No,,,http://prominencehealthplan.com/individual-and-family-plans/nevada-health-link-individual-and-family-plans/,http://prominencehealthplan.com/individual-and-family-plans/nevada-health-link-individual-and-family-plans/,6
2016,NV,16698,SERFF,5,8/20/15 12:28,1,16698,NV,Individual,No,88-0293082,16698NV0450014,Prominence Health Plan Bronze 4 Premier,16698NV045,,NVN001,NVS001,NVF001,New,HMO,Bronze,No,Both,No,No,,,$0.00 ,No,Allows Adult and Child-Only,,Yes,"Heart Disease, Depression, Diabetes, High Blood Pressure & High Cholesterol, Pregnancy, Weight Loss Programs",0.9995,,,,0,0,0,1/1/16,12/31/16,Yes,Emergency Only,Yes,Emergency Only,No,https://prominencehealthplan.softheon.com/Marketplace/PaymentCenter/Payment.aspx,http://prominencehealthplan.com/members/products-and-services/pharmacy-services/,16698NV0450014-03,Limited Cost Sharing Plan Variation,,0.590237439,Yes,Yes,No,100%,,"$6,850 ",$0 ,$0 ,$150 ,"$5,270 ",$0 ,$0 ,$80 ,,,,,,,,,,,,,,,,,,,,,,,,,"$6,850 ",$6850 per person,$13700 per group,,,,Not Applicable,per person not applicable,per group not applicable,Not Applicable,per person not applicable,per group not applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$6,850 ",$6850 per person,$13700 per group,0%,,,,,Not Applicable,per person not applicable,per group not applicable,Not Applicable,per person not applicable,per group not applicable,No,,,http://prominencehealthplan.com/individual-and-family-plans/nevada-health-link-individual-and-family-plans/,http://prominencehealthplan.com/individual-and-family-plans/nevada-health-link-individual-and-family-plans/,7
2016,NV,16698,SERFF,5,8/20/15 12:28,2,16698,NV,Individual,No,88-0293082,16698NV0450015,Prominence Health Plan Bronze 5 Premier,16698NV045,,NVN001,NVS001,NVF002,New,HMO,Bronze,No,Both,No,No,,,$0.00 ,No,Allows Adult and Child-Only,,Yes,"Heart Disease, Depression, Diabetes, High Blood Pressure & High Cholesterol, Pregnancy, Weight Loss Programs",0.9995,,,,0,0,2,1/1/16,12/31/16,Yes,Emergency Only,Yes,Emergency Only,No,https://prominencehealthplan.softheon.com/Marketplace/PaymentCenter/Payment.aspx,http://prominencehealthplan.com/members/products-and-services/pharmacy-services/,16698NV0450015-00,Standard Bronze Off Exchange Plan,,0.592501342,No,Yes,No,100%,,"$6,350 ",$400 ,$0 ,$150 ,"$5,130 ",$0 ,$0 ,$80 ,,,,,,,,,,,,,,,,,,,,,,,,,"$6,850 ",$6850 per person,$13700 per group,,,,Not Applicable,per person not applicable,per group not applicable,Not Applicable,per person not applicable,per group not applicable,"$6,350 ",$6350 per person,$12700 per group,0%,,,,,Not Applicable,per person not applicable,per group not applicable,Not Applicable,per person not applicable,per group not applicable,$500 ,$500 per person,$1000 per group,0%,,,,,Not Applicable,per person not applicable,per group not applicable,Not Applicable,per person not applicable,per group not applicable,,,,,,,,,,,,,,,No,,,http://prominencehealthplan.com/individual-and-family-plans/nevada-health-link-individual-and-family-plans/,http://prominencehealthplan.com/individual-and-family-plans/nevada-health-link-individual-and-family-plans/,4
